id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11993851,"Unique modern loft, great location",30854828,Magnus,,St. Hanshaugen,59.92911,10.73283,Entire home/apt,596,6,1,2016-06-18,0.03,1,0
11994427,"Cozy apartment in central Grünerløkka, Oslo",13767144,Ane Steen,,Grünerløkka,59.91954,10.7628,Entire home/apt,700,5,13,2018-06-04,0.44,1,18
11996222,"WHITE APT, MODERN 2-BR, 25M2 PRIV.DECK",7619153,Rune,,St. Hanshaugen,59.92665,10.74478,Entire home/apt,1201,3,56,2018-10-23,1.64,1,0
11997397,Room available in Awesome ArtistApt,1904464,Ragnhild,,Sagene,59.94177,10.7654,Private room,501,1,0,,,1,0
11998085,Modern apartment close to the city,64149746,May-Brith,,Nordre Aker,59.96339,10.73464,Private room,397,1,51,2018-06-14,1.51,1,75
12014050,"Nice and spacious ""studio"" in central, cosy Sagene",17441156,Kristin,,Sagene,59.93514,10.75508,Entire home/apt,397,5,27,2018-06-10,0.77,2,0
12018299,"Cosy, central  apartment",64298648,Mari,,Frogner,59.92148,10.7287,Entire home/apt,847,1,0,,,1,0
12032644,St. Hanshaugen - Central apartment,9943592,Anders,,St. Hanshaugen,59.92464,10.73793,Entire home/apt,1097,2,3,2016-08-02,0.09,1,0
12037748,Large and airy apartment with lovely terrace,3566844,Glenn,,Gamle Oslo,59.90785,10.80163,Entire home/apt,700,3,0,,,1,0
12038015,Oslo Vest* Modern* Balcony,21649878,Kristin,,Ullern,59.93079,10.65638,Shared room,397,2,6,2018-08-24,0.19,1,87
12040880,Comfortable apartment Oslo west end,56704709,Olav,,Frogner,59.92515,10.71485,Entire home/apt,648,4,53,2019-02-14,1.59,1,32
12040960,Child friendly with garden for 8,11329894,Henriette,,Grünerløkka,59.92241,10.76997,Entire home/apt,1996,7,0,,,1,0
12041036,Newly renovated Central apt / Grùnerløkka Oslo,64460928,Daniel,,Grünerløkka,59.92915,10.76427,Entire home/apt,683,4,40,2018-11-22,1.97,1,0
12046872,"2nd floor in Townhouse in Tåsen Hageby, Oslo",34730726,Pål Bugge,,Nordre Aker,59.94311,10.74512,Entire home/apt,864,3,3,2016-07-18,0.09,1,0
12049094,Quiet and beautiful Kampen,63790177,Marie,,Gamle Oslo,59.91177,10.78188,Entire home/apt,873,3,2,2016-05-16,0.06,1,0
12052351,"Central, new, modern place in Oslo",64545123,Erik,,Frogner,59.92713,10.71623,Entire home/apt,587,1,4,2018-09-09,0.19,1,0
12059537,"Comfy, spacious, central and quiet.",3307307,Anna,,Frogner,59.93283,10.71505,Entire home/apt,700,2,6,2016-08-13,0.17,1,0
12061871,Big comfy apartment at Thorshov,22363365,Sol,,Sagene,59.93514,10.77359,Entire home/apt,942,2,2,2018-07-01,0.08,1,0
12064406,4-floor Townhouse with garden,18423433,Tom,,Grünerløkka,59.92097,10.78727,Entire home/apt,1270,5,14,2019-01-02,0.45,1,9
12066349,Familyfriendly house with a view,39343863,Therese,,Søndre Nordstrand,59.84155,10.79096,Entire home/apt,994,4,5,2017-07-25,0.16,1,255
12067158,Amazing flat in the heart of Oslo,64651514,Joacim,,Grünerløkka,59.9233,10.76673,Entire home/apt,596,5,25,2017-11-30,0.72,1,0
12067402,44m2 corner apt - Third Floor,64388640,Axel,,St. Hanshaugen,59.92202,10.73727,Entire home/apt,968,30,24,2019-01-05,0.73,1,0
12068150,Romantic Flat in Best Location!,41355345,Camilla,,St. Hanshaugen,59.92415,10.74271,Private room,803,4,11,2017-05-28,0.34,1,89
12070632,"Hus med 3 etg, hage, trampoline",40960064,Hans Olav,,Søndre Nordstrand,59.82731,10.80263,Entire home/apt,994,6,0,,,1,0
12075706,2floor loft apartment @ Grünerløkka,39613105,Simen,,Grünerløkka,59.92443,10.75824,Entire home/apt,1149,8,1,2016-05-03,0.03,1,0
12077640,Turbinveien 24,64723951,Kamilla,,Gamle Oslo,59.90526,10.78833,Entire home/apt,397,3,0,,,2,0
12078741,Central Oslo Luxurious Home,64730840,Birgitte,,Frogner,59.91795,10.7222,Entire home/apt,1503,1,0,,,1,0
12083263,BESTE GRÜNERLØKKA - Meget sentralt,3695167,Joachim Norum,,Grünerløkka,59.92591,10.76068,Entire home/apt,700,3,0,,,1,0
12083637,Modern apartment,60260082,Elin,,Sagene,59.92906,10.75011,Entire home/apt,648,2,7,2016-12-17,0.21,1,0
12083718,"Cozy, close to EVERYTHING in Oslo",42896649,Marius,,Sagene,59.93555,10.76655,Entire home/apt,1002,1,0,,,1,0
12083990,Cozy flat with amazing view,21404356,Maria,,Sagene,59.92926,10.75986,Entire home/apt,648,2,0,,,1,0
12088856,clean and comfy studio apartment,1706185,Marte,,Grünerløkka,59.92371,10.77069,Entire home/apt,1002,2,0,,,1,0
12089475,Holmenkollens solside,8361891,Annette,,Vestre Aker,59.97104,10.64125,Entire home/apt,553,100,24,2017-09-03,0.71,1,364
12096677,childern friendly,64853819,Johanna,,Gamle Oslo,59.90421,10.78383,Entire home/apt,700,1,0,,,1,31
12100083,"Centro,Romantic, classic /quite apart. in Oslo.",64875113,Dina,,St. Hanshaugen,59.91933,10.7406,Entire home/apt,1201,3,13,2017-05-21,0.40,1,0
12104930,"Oslo, Bjerke",14516410,Adeel,,Bjerke,59.93421,10.80083,Private room,415,1,0,,,1,0
12106177,Amazing apartment in Oslo,64911892,Johan & Linn,,Sagene,59.93877,10.75817,Entire home/apt,432,2,11,2019-01-31,0.32,1,0
12106481,Stylish place in city centre,64917213,Alexander,,St. Hanshaugen,59.9163,10.7548,Entire home/apt,752,3,10,2017-08-19,0.29,1,0
12119651,Oslo ! Nice Big BeatifulAppartement,52180187,Oliver,,Søndre Nordstrand,59.82802,10.78614,Entire home/apt,968,2,0,,,1,0
12119701,Bright & spacious on Grünerløkka,18212665,Endre,,Grünerløkka,59.91937,10.76334,Entire home/apt,838,3,7,2018-07-14,0.21,1,0
12120922,Coziest neighbourhood in Oslo!,65025613,Louise,,Grünerløkka,59.92788,10.7576,Private room,311,3,0,,,1,0
12121526,Sentral perle,65028157,Jonas,,St. Hanshaugen,59.91852,10.74822,Entire home/apt,605,1,0,,,1,0
12121963,House with view and sunny terraces,54303539,Simon,,Nordstrand,59.90117,10.79413,Entire home/apt,1253,3,2,2017-10-08,0.10,1,0
12130588,Nice basement apartment with garden,29977009,Tore,,Nordre Aker,59.94038,10.7258,Entire home/apt,803,3,3,2016-08-16,0.09,1,0
12131000,"Central, large and modern apartment.",36981953,Hosein,,Frogner,59.90684,10.72135,Entire home/apt,1797,2,13,2018-08-09,0.38,1,364
12131411,Central apt - the most charming area in urban Oslo,14365157,Freddy,,Grünerløkka,59.9246,10.77062,Entire home/apt,674,2,164,2019-01-18,5.08,1,49
12133342,Apartment near Vigelandsparken - Majorstuen/Skøyen,64802722,Christian,,Ullern,59.92678,10.69284,Entire home/apt,1253,3,18,2018-09-17,0.96,1,0
12139736,Supersentral leilighet i Vika!,31381560,Nora,,Frogner,59.91265,10.72382,Private room,501,1,1,2018-12-24,0.54,1,16
12139747,Central  Grunerløkka,65169059,Thor Christian,,Grünerløkka,59.92704,10.76,Entire home/apt,734,1,27,2019-01-21,2.20,1,24
12139801,"Modern, spacious loft apartment downtown Oslo",7841490,Anders,,St. Hanshaugen,59.91774,10.7421,Entire home/apt,1201,3,1,2017-08-18,0.05,1,0
12141876,VIKA - Modern studioflat,53592679,Tony,,Frogner,59.91471,10.72414,Entire home/apt,950,2,9,2017-06-11,0.26,1,0
12143591,Skippergata 12,65191657,Jan,,Sentrum,59.90842,10.74545,Entire home/apt,596,5,0,,,1,89
12146807,Lilliaker,65214421,Alexander,,Ullern,59.9208,10.63794,Entire home/apt,1996,1,0,,,1,0
12159369,Nice apartment near nature,33800031,Anders,,Nordre Aker,59.95503,10.71606,Entire home/apt,484,10,0,,,1,0
12161653,A unique oases in the city center,35603272,Baard,,St. Hanshaugen,59.92307,10.73571,Entire home/apt,1797,2,5,2016-08-07,0.15,1,0
12166009,Cosy apartment with balcony,36404369,Linn,,Sagene,59.93981,10.76199,Entire home/apt,942,3,8,2018-04-03,0.52,1,273
12166623,"Leilighet sentralt beliggende, 2 so",21396818,Sindre,,Grünerløkka,59.92858,10.77929,Entire home/apt,950,5,8,2018-10-29,0.44,1,21
12168303,Simple and Practical!,65362905,Emil Weber,,Gamle Oslo,59.90789,10.77093,Entire home/apt,596,2,13,2016-07-20,0.37,2,0
12171803,Charming appartment in the center of Oslo,17662378,Ingrid,,Gamle Oslo,59.91443,10.76568,Entire home/apt,760,4,5,2017-08-12,0.16,1,0
12173278,Modern and comfortable Tøyen/Botanical garden,21957304,Rebecca,,Gamle Oslo,59.91572,10.76623,Entire home/apt,648,5,5,2017-01-07,0.16,1,0
12178331,Modern bright and cosy apartment,65437050,Bente,,Østensjø,59.90167,10.8448,Entire home/apt,371,10,0,,,1,0
12178715,"Villa with separate garden, beaches nearby",7000801,Kjersti,,Nordstrand,59.86034,10.8064,Entire home/apt,1097,3,0,,,1,0
12184962,Apartment in Oslo FREE PARKING,43888841,Britt,,Nordre Aker,59.96382,10.74956,Entire home/apt,510,2,68,2019-02-10,2.03,1,66
12185209,"Modern, central and with private parking place",62722038,Jessica,,Gamle Oslo,59.90806,10.77527,Entire home/apt,803,3,23,2018-09-15,0.68,1,0
12186097,Bright and central 50m2 flat,65485767,Julie,,Grünerløkka,59.92217,10.77123,Entire home/apt,803,2,10,2017-07-31,0.29,1,0
12194907,Modern Urban Loft in Old Town,9506717,Dace,,Gamle Oslo,59.90317,10.77159,Entire home/apt,1037,1,37,2019-02-14,1.22,1,357
12198570,"Bentsebrugata 23A, 3.etg, venstre",65583047,Kristian,,Sagene,59.93698,10.76131,Entire home/apt,648,5,2,2016-07-16,0.06,1,0
12202010,"Separate room in collective, garden",12889872,Thomas,,Gamle Oslo,59.90153,10.77805,Private room,449,31,0,,,2,169
12204159,Modern apartment at Sagene,15728458,Tuva,,Sagene,59.93767,10.75998,Entire home/apt,449,3,1,2017-11-27,0.07,1,0
12204491,"Utsikt, hage, solfylt og terrasse!",65624779,Arnfinn,,Østensjø,59.90393,10.80515,Entire home/apt,1201,5,4,2017-07-21,0.13,1,169
12215954,Loft in Oslo's finest area,65705290,Hans-Øivind,,Frogner,59.91813,10.71395,Entire home/apt,449,1,0,,,1,0
12216431,Cosy apartment close to everything,48875683,Arne Mathias,,Sagene,59.93884,10.77469,Entire home/apt,553,3,1,2016-07-01,0.03,1,0
12217294,Apartment for families in Torshov,38752146,Maya And Henning,,Sagene,59.93314,10.76302,Entire home/apt,1002,30,31,2018-08-31,0.91,1,292
12224514,Oslo sentrum,65761059,Solfrid Og Ola,,Sentrum,59.91092,10.7381,Entire home/apt,1002,2,104,2019-01-25,3.05,1,234
12225805,Nice apartment for long term stay,19915514,Bård Ove,,Nordre Aker,59.95278,10.74009,Entire home/apt,553,1,2,2016-07-01,0.06,2,292
12227213,Ullerntoppen,65779894,Morten,,Ullern,59.93586,10.64529,Entire home/apt,847,2,0,,,1,0
12230035,Furnished 1 bedroom apartment,4768209,Amit,,Frogner,59.92662,10.71189,Shared room,285,1,3,2016-06-01,0.09,1,0
12241877,Apartment with garden close to the city centre,22674179,Arve,,Gamle Oslo,59.91337,10.79475,Entire home/apt,596,1,14,2016-10-21,0.42,1,0
12245462,"Solfylt, toppleilighet, sentralt",65910127,Gisle,,St. Hanshaugen,59.92692,10.73805,Entire home/apt,1210,5,0,,,1,0
12257994,Central loft appartment,57367436,Ola Marius,,Frogner,59.91301,10.70964,Entire home/apt,1400,5,0,,,1,0
12258823,Cosy apartment in downtown Oslo,65796633,Emilie,,St. Hanshaugen,59.91639,10.75139,Entire home/apt,648,3,55,2019-02-15,1.69,1,10
12259831,"Spacious, 2 balconies, 2 bathrooms, Grünerløkka",8341128,Marius,,Grünerløkka,59.92348,10.75359,Entire home/apt,1002,3,13,2018-12-30,0.43,1,53
12266612,Fashionable well furnished  apartment  perfect 4 2,16826406,Ousman,,Alna,59.91577,10.84637,Entire home/apt,354,6,24,2018-08-03,0.69,2,179
12268687,Oslo Grunerlokka Rodelokka,66074700,Svein Ola,,Grünerløkka,59.9231,10.77174,Entire home/apt,1503,1,0,,,1,0
12278853,Stylish Designer Apt - Cosy & Central | Free Bikes,15167552,Anne Merete & Jonas,,Frogner,59.92,10.7303,Private room,726,2,81,2017-11-30,2.39,3,89
12279994,Stylish Designer Home - Quiet and Cosy,15167552,Anne Merete & Jonas,,Frogner,59.92206,10.73066,Entire home/apt,1477,2,31,2018-10-21,0.97,3,114
12280122,"Modern, cozy apartment close to city center",66167091,Vetle,,Grünerløkka,59.92983,10.78798,Entire home/apt,449,1,4,2016-07-03,0.12,1,0
12280593,Central apartment close to  castle,25623304,Elin,,Frogner,59.91997,10.72388,Entire home/apt,700,14,1,2017-06-18,0.05,1,180
12281056,Sæter Oslo,49316068,Jonna,,Nordstrand,59.85741,10.798,Entire home/apt,2998,1,0,,,1,0
12283455,Cute studio only 10 minutes from central st.,42417124,Samantha,,Gamle Oslo,59.90885,10.79858,Entire home/apt,501,2,2,2016-08-21,0.06,1,0
12292034,Beautiful loft apartment in the center of Oslo,37031912,Camillla,,Gamle Oslo,59.91258,10.76458,Entire home/apt,613,3,11,2018-09-09,1.00,1,0
12297835,Homansbyen -Behind the castle,1879776,Madeleine,,Frogner,59.92377,10.73148,Entire home/apt,501,2,0,,,1,0
12298438,Prime location in Grünerløkka,5732387,Dan-Michael,,Grünerløkka,59.92436,10.75738,Entire home/apt,1201,3,61,2019-01-15,1.79,1,334
12301792,Beautiful (Website hidden by Airbnb),66324657,Line,,St. Hanshaugen,59.92732,10.74547,Entire home/apt,795,3,0,,,1,0
12305650,Ekeberg,66352648,Linda Salomonsen,,Nordstrand,59.89823,10.78638,Entire home/apt,1996,7,1,2018-08-04,0.15,1,153
12307776,Sentralt beliggende på Vika,49645638,Fredrik,,Frogner,59.9113,10.72277,Entire home/apt,527,1,0,,,1,0
12313481,Pir 1-Exclusive Apartment near/beach and Oslo city,58865973,Kevin,,Gamle Oslo,59.90175,10.75148,Entire home/apt,4302,2,33,2018-08-18,1.00,17,335
12316419,Central apartment in Oslo/Grüneløkka,64536697,Pelle,,Grünerløkka,59.9183,10.75467,Entire home/apt,449,3,5,2016-07-22,0.16,1,0
12319509,Super central Modern Apartment,12770655,Kandeeban,,Grünerløkka,59.93115,10.76209,Private room,328,1,192,2018-10-13,5.59,2,0
12322060,Small charming townhouse in Oslo!,66477554,Andreas,,Nordstrand,59.88089,10.80144,Entire home/apt,994,2,4,2018-08-04,0.13,1,0
12330232,Sentral villa med stor hage,66542636,Trine,,Nordre Aker,59.94395,10.7829,Entire home/apt,1400,6,1,2018-08-05,0.15,1,121
12331231,Apartment by the Vigeland Park,36516265,Jannicke,,Frogner,59.92628,10.7136,Entire home/apt,847,3,0,,,1,0
12331709,Room in an apartment w/️balcony,20384199,Ihna,,Gamle Oslo,59.90753,10.77069,Private room,354,7,15,2017-02-05,0.44,3,0
12331840,Koselig hus med stor hage,66554394,Siv Iren,,Nordstrand,59.89635,10.78942,Entire home/apt,1097,3,1,2016-08-05,0.03,1,0
12334926,Centrally located Smart home,38604527,Adnan,,Gamle Oslo,59.90425,10.76952,Shared room,251,1,30,2018-11-18,0.99,1,211
12340554,"Big, central apartement, family friendly",17164428,Karoline,,St. Hanshaugen,59.93028,10.73518,Entire home/apt,1054,3,14,2017-07-28,0.44,1,0
12349658,Oslo centre 5 min from Kings palace,60979004,Evgen,,Frogner,59.92206,10.73101,Entire home/apt,985,10,0,,,1,0
12354495,Cute and centric in Grunerløkka,15380551,Pia,,Grünerløkka,59.91835,10.75986,Entire home/apt,795,60,17,2017-02-06,0.49,1,358
12360112,Quiet house near Holmenkollen,48795957,Espen,,Vestre Aker,59.95277,10.65994,Entire home/apt,881,3,2,2017-07-12,0.06,1,0
12362321,Ullevål Stadion,66775285,Amalie,,Nordre Aker,59.94732,10.73,Entire home/apt,622,5,0,,,2,0
12362762,Modern apartment close to downtown,54648391,Sigrid,,Grünerløkka,59.9203,10.76284,Entire home/apt,639,18,3,2017-06-17,0.14,1,0
12364441,"",64522171,Arild,,St. Hanshaugen,59.92516,10.74647,Entire home/apt,898,20,7,2016-08-01,0.21,1,365
12374744,"Top floor, central, sunny balcony",4093223,Ann-Helen,,Grünerløkka,59.92703,10.76921,Entire home/apt,1002,1,2,2016-12-25,0.06,1,0
12375611,"Nice and modern apartment, Grunerløkka!",64774473,Elvira,,Grünerløkka,59.92506,10.75602,Entire home/apt,985,4,4,2018-10-29,0.12,1,0
12391308,Lyst og luftig rom på Oppsal,66997317,Lilly,,Østensjø,59.89697,10.84258,Private room,294,5,2,2016-05-15,0.06,2,0
12391669,Cozy loft couchcrash downtown Oslo,2333040,Alfonso,,Grünerløkka,59.9205,10.76267,Shared room,458,1,2,2018-09-27,0.07,2,349
12392644,"Lys, stille og rolig leilighet",66997317,Lilly,,Østensjø,59.89589,10.84249,Entire home/apt,449,5,1,2016-05-09,0.03,2,0
12395825,"Guestroom in 65sqm ,super central apartment",66015855,Mari And Kevin,,Grünerløkka,59.91983,10.74984,Private room,752,1,81,2018-12-02,2.85,2,360
12401617,"",48920528,T,,St. Hanshaugen,59.91861,10.74481,Entire home/apt,1996,1,2,2017-06-01,0.06,2,0
12405011,Turbinveien 24,64723951,Kamilla,,Gamle Oslo,59.90328,10.78843,Private room,423,3,32,2018-09-16,0.96,2,179
12405077,2 bedrooms in appt in central Oslo,22704675,Stian,,Frogner,59.92004,10.71312,Private room,691,2,1,2016-05-05,0.03,2,362
12406206,In the heart of Oslo: Grunerløkka,1919453,Julie,,Grünerløkka,59.9286,10.76111,Private room,803,1,1,2018-06-26,0.13,1,365
12408520,Bo som en prins/prinsesse,38687198,Mari,,St. Hanshaugen,59.91776,10.74542,Entire home/apt,950,1,91,2019-01-02,2.68,1,124
12418616,"Modern, spacious apt with amazing balcony",10696784,Tina Marie,,Grünerløkka,59.91921,10.76417,Entire home/apt,1002,2,1,2016-05-04,0.03,2,0
12427311,Cozy apartment at Majorstuen,67220167,Janicke Bertrand,,Frogner,59.92995,10.72207,Entire home/apt,449,4,22,2019-02-09,0.70,1,25
12437766,"Spacious, central and welcoming apt",12546337,Lind And Petter,,St. Hanshaugen,59.92509,10.73816,Entire home/apt,1996,2,14,2019-01-01,0.46,1,0
12440575,FrognerHouseApartments/Parkveien62c,48749051,Frogner House,,Frogner,59.91431,10.72189,Entire home/apt,968,2,31,2018-04-04,0.91,11,89
12441202,FrognerHouseApartments/Arbinsgate3,48749051,Frogner House,,Frogner,59.91428,10.72608,Entire home/apt,1045,1,43,2019-02-12,1.28,11,246
12441748,"Stay within walking distance of ""everything""",67310392,Andreas,,St. Hanshaugen,59.91916,10.74929,Entire home/apt,631,5,4,2017-10-13,0.22,1,0
12443504,Central locaction with balcony,46579326,Christiane Vegan,,St. Hanshaugen,59.93366,10.72809,Entire home/apt,950,7,5,2017-08-05,0.26,1,0
12468451,"Central, beautiful and stylish",52274161,Petter,,Frogner,59.91976,10.7077,Entire home/apt,553,2,0,,,1,0
12469442,"Beautiful Apartment - two Balconies, central Oslo",5274691,Anniken,,St. Hanshaugen,59.9314,10.73524,Entire home/apt,1097,2,6,2018-10-07,0.34,1,0
12476157,Beautiful part of house with garden,6086490,Ola Narum,,Nordre Aker,59.94564,10.78123,Entire home/apt,2497,2,7,2018-08-27,0.36,1,267
12477312,"Lovely and calm place, in centre",27498353,Johan Christopher,,Frogner,59.91461,10.71983,Entire home/apt,691,3,6,2018-07-29,0.18,1,0
12479495,Unik grønn oase i Oslo sentrum,67550335,Terje,,St. Hanshaugen,59.91953,10.74167,Entire home/apt,1400,2,4,2018-12-02,0.68,1,362
12481556,Room in designers flat. Great view in urban area,47035035,Kristin,,Sagene,59.93634,10.76084,Private room,449,2,52,2018-04-22,1.53,2,0
12482406,Lys og moderne leilighet på Løren,67186186,Ingrid,,Grünerløkka,59.9307,10.78812,Entire home/apt,596,1,25,2018-11-11,0.73,1,0
12486825,Cozy appartement in quiet area,29811824,Alexandra,,Nordre Aker,59.96199,10.79211,Entire home/apt,648,5,4,2018-08-04,0.13,1,0
12487509,Perfect location in heart of Oslo,22529334,Axel,,Gamle Oslo,59.90596,10.76651,Entire home/apt,1451,6,0,,,1,0
12489319,Hauchs gate 3,67616246,Luke,,Grünerløkka,59.9262,10.75107,Entire home/apt,700,1,3,2016-05-13,0.09,1,0
12489544,"Nice and quite, close to beautiful nature!",20245101,Håvard,,Bjerke,59.95223,10.82253,Entire home/apt,898,3,5,2018-07-29,0.26,1,0
12490969,Frogner,32924334,Silje Harr,,Frogner,59.91404,10.70941,Entire home/apt,898,7,0,,,1,0
12491300,Coasy Oslo Studio,67629549,Lavrans T.,,St. Hanshaugen,59.93064,10.73263,Entire home/apt,501,2,9,2016-08-27,0.28,1,0
12492802,Lovely apartment in the centrum,6665581,Natalia,,Frogner,59.91631,10.71029,Entire home/apt,898,4,4,2018-10-01,0.12,2,247
12493471,Classic apartment at trendy Grünerløkka,28017056,Maria,,Grünerløkka,59.92765,10.76139,Entire home/apt,458,2,0,,,1,0
12502450,Big apartment in beautiful Frogner,67702849,Mina Myriam,,Frogner,59.91925,10.70785,Entire home/apt,786,2,13,2018-12-31,0.40,1,10
12504492,Bright and modern flat in central Oslo,33410645,Oystein,,Sagene,59.93141,10.75188,Entire home/apt,890,3,4,2018-08-12,0.13,1,0
12508448,"Modern apartment with view of Oslo, close to metro",67730930,Siri,,Sagene,59.93872,10.78028,Entire home/apt,829,4,94,2019-01-27,2.82,1,20
12509157,Brand new luxury design apartment,3183433,Steinar,,Gamle Oslo,59.91205,10.78269,Entire home/apt,1996,3,2,2016-08-22,0.06,1,42
12512275,Majorstuveien 17 A,67763180,Marte,,Frogner,59.92605,10.71869,Entire home/apt,847,1,0,,,1,0
12514519,"Lys og sentral leilighet, Adamstuen",66744364,Anne,,St. Hanshaugen,59.93307,10.73295,Entire home/apt,596,2,1,2016-06-02,0.03,1,0
12519276,St. Halvard's Central Studio,62270881,Vladan,,Gamle Oslo,59.90637,10.77255,Entire home/apt,605,90,60,2019-01-13,1.76,1,212
12526612,"103 sq.m., 3(4) bedrooms - green & central Torshov",43339957,Petter,,Sagene,59.93439,10.77463,Entire home/apt,1503,3,2,2016-07-24,0.06,1,0
12533361,New cozy penthouse apartment in Oslo,16131492,Pål,,Frogner,59.92816,10.72384,Entire home/apt,778,1,168,2018-11-22,5.10,2,30
12536444,Rom for rent in the hip area Fredensborg,48920528,T,,St. Hanshaugen,59.91863,10.74693,Private room,527,1,101,2019-01-18,3.04,2,158
