,id,name,price,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,guests_included,availability_365,neighbourhood,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,latitude,longitude,review_scores_value,bed_type,room_type,cancellation_policy,property_type
3036,14000963,Relaxing view on the west side of Holmenkollen,484.0,3,1.0,1.0,1.0,0.0,0.0,1,0.0,4,1125,1,0,Grünerløkka,2,90.0,8.0,9.0,9.0,9.0,59.96768,10.64419,9.0,Couch,Entire home/apt,flexible,Apartment
3037,14006423,Quiet room with a view,346.0,2,1.0,1.0,1.0,0.0,146.0,1,49.0,1,5,1,65,Nordstrand,96,98.0,10.0,10.0,10.0,9.0,59.90148000000001,10.79838,10.0,Real Bed,Private room,moderate,House
3038,14008939,Bedroom with private bathroom at Grunerløkka,648.0,2,1.0,1.0,1.0,0.0,150.0,1,0.0,1,7,1,79,Grünerløkka,103,100.0,10.0,10.0,10.0,10.0,59.92519,10.76384,10.0,Real Bed,Private room,moderate,Apartment
3039,14009237,Awardwinning building with an unique rooftop,898.0,2,1.0,1.0,1.0,2000.0,150.0,1,0.0,2,7,1,0,Grünerløkka,0,100.0,10.0,10.0,10.0,10.0,59.91881,10.754710000000001,10.0,Real Bed,Entire home/apt,flexible,Apartment
3040,14011402,Separate section in larger beautiful apartment,648.0,2,1.0,1.0,1.0,0.0,350.0,1,450.0,2,1125,1,0,Frogner,41,99.0,10.0,10.0,10.0,10.0,59.914919999999995,10.71307,10.0,Real Bed,Entire home/apt,moderate,Apartment
3041,14025203,"Comfortable, bright apartment near the city center",829.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,3,1125,1,0,Grünerløkka,3,100.0,10.0,10.0,10.0,10.0,59.91911999999999,10.7485,10.0,Real Bed,Entire home/apt,flexible,Apartment
3042,14025389,"Central, cozy Apartment",492.0,4,1.0,2.0,2.0,2000.0,100.0,1,0.0,10,60,1,0,Nordstrand,1,100.0,10.0,10.0,10.0,10.0,59.84479,10.80445,10.0,Real Bed,Entire home/apt,flexible,Apartment
3043,14031196,Koselige Rodeløkka,449.0,2,1.0,1.0,1.0,4000.0,500.0,1,0.0,15,35,1,0,Grünerløkka,0,100.0,10.0,10.0,10.0,10.0,59.9241,10.77207,10.0,Real Bed,Entire home/apt,flexible,Apartment
3044,14038854,Central house!Garden!Parking,596.0,4,1.0,2.0,1.0,0.0,350.0,1,150.0,2,14,1,0,Nordre Aker,6,97.0,10.0,10.0,10.0,10.0,59.95135,10.7291,10.0,Real Bed,Entire home/apt,moderate,House
3045,14042195,New and modern apartment with beautiful backyard,700.0,2,1.0,1.0,1.0,1000.0,350.0,1,0.0,2,8,1,0,St. Hanshaugen,1,100.0,10.0,10.0,10.0,10.0,59.9232,10.73205,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
3046,14045761,Beautiful 135 sqm. Fin de siècle apartment,1892.0,8,1.0,4.0,8.0,0.0,0.0,6,75.0,3,100,6,51,Grünerløkka,69,97.0,9.0,10.0,10.0,10.0,59.92745,10.758,10.0,Real Bed,Entire home/apt,moderate,Apartment
3047,14048487,Amazing apartment in Grünerløkka!,1279.0,4,1.0,2.0,2.0,0.0,0.0,1,150.0,2,90,1,0,Grünerløkka,45,97.0,10.0,10.0,10.0,10.0,59.91882,10.763069999999999,10.0,Real Bed,Entire home/apt,moderate,Apartment
3048,14049957,Ane and Simon,752.0,3,1.0,1.0,1.0,0.0,169.0,2,150.0,2,30,2,0,Grünerløkka,2,90.0,10.0,10.0,10.0,9.0,59.92097,10.7667,9.0,Real Bed,Entire home/apt,moderate,Apartment
3049,14053205,Cosy apartment with great location,691.0,2,1.0,1.0,1.0,0.0,90.0,1,0.0,3,30,1,29,Grünerløkka,32,97.0,10.0,10.0,10.0,10.0,59.920559999999995,10.763639999999999,10.0,Real Bed,Entire home/apt,moderate,Apartment
3050,14053824,Taste the best of Oslo,994.0,2,1.5,1.0,1.0,1000.0,200.0,1,0.0,3,3,1,0,Grünerløkka,0,100.0,10.0,10.0,10.0,10.0,59.923269999999995,10.75153,10.0,Real Bed,Entire home/apt,flexible,Apartment
3051,14054573,Cosy refurbished stable close to everything,596.0,2,1.0,1.0,1.0,0.0,432.0,3,432.0,2,12,3,0,Grünerløkka,1,100.0,10.0,10.0,10.0,10.0,59.91545,10.75427,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Townhouse
3052,14054713,"Central, great view, Grünerløkka neighbourhood!",648.0,4,1.0,0.0,2.0,1500.0,260.0,2,150.0,2,30,2,74,Sagene,75,99.0,10.0,10.0,10.0,10.0,59.92895,10.75307,10.0,Pull-out Sofa,Entire home/apt,moderate,Apartment
3053,14055156,Feel royal in this room living next to the palace.,371.0,3,1.0,1.0,2.0,0.0,149.0,2,99.0,1,1125,2,13,Majorstuen,317,88.0,10.0,9.0,10.0,10.0,59.919059999999995,10.733039999999999,9.0,Real Bed,Private room,strict_14_with_grace_period,Apartment
3054,14070836,Central apt w/balcony,760.0,4,1.0,1.0,2.0,1000.0,300.0,2,200.0,2,1125,2,2,Gamle Oslo,13,100.0,10.0,10.0,10.0,10.0,59.9119,10.76003,10.0,Real Bed,Entire home/apt,moderate,Condominium
3055,14078901,Modern ground floor flat near BI and UoO. Parking.,518.0,2,1.0,1.0,1.0,1500.0,300.0,2,110.0,50,1125,2,262,Nordre Aker,52,97.0,10.0,10.0,10.0,10.0,59.94556,10.75039,10.0,Real Bed,Entire home/apt,flexible,Apartment
3056,14079333,"Grünerløkka Oslo, cozy, great location, 2 bedrooms",622.0,3,1.0,2.0,2.0,0.0,200.0,3,120.0,1,1125,3,0,Grünerløkka,21,99.0,10.0,10.0,10.0,10.0,59.91972,10.75798,10.0,Real Bed,Entire home/apt,moderate,Apartment
3057,14081650,Nice and clean apartment,587.0,2,1.0,1.0,2.0,0.0,0.0,2,98.0,3,1125,2,11,Sagene,25,98.0,10.0,10.0,10.0,10.0,59.93215,10.76138,10.0,Real Bed,Entire home/apt,flexible,Apartment
3058,14082436,Sunny 4-room 2 fl. apt. in central Old Town Oslo,803.0,6,1.0,2.0,4.0,0.0,0.0,1,0.0,5,14,1,0,Gamle Oslo,1,100.0,10.0,10.0,10.0,10.0,59.906690000000005,10.7729,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
3059,14082462,Modern Apartment near City Centre,881.0,4,1.0,2.0,2.0,0.0,0.0,1,0.0,2,1125,1,0,Gamle Oslo,5,100.0,10.0,10.0,10.0,9.0,59.90361,10.78742,10.0,Real Bed,Entire home/apt,moderate,Apartment
3060,14084889,Live in a high class apartment in Grünerløkka?,1702.0,4,1.0,1.0,2.0,0.0,400.0,1,0.0,2,1125,1,18,Grünerløkka,4,100.0,10.0,10.0,10.0,10.0,59.92381999999999,10.75812,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
3061,14087063,Comfy and central in classic building from 1886,605.0,2,1.0,1.0,1.0,0.0,216.0,2,864.0,2,1125,2,68,Gamle Oslo,16,97.0,10.0,10.0,10.0,10.0,59.90625,10.77459,10.0,Real Bed,Private room,strict_14_with_grace_period,Apartment
3062,14089205,"Central appartment, walkingdistance to everything",449.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,322,1125,1,365,Gamle Oslo,0,100.0,10.0,10.0,10.0,10.0,59.91319,10.761289999999999,10.0,Real Bed,Private room,flexible,Apartment
3063,14096392,"Nice apartment in quiet neighborhood, central Oslo",596.0,2,1.0,1.0,1.0,0.0,300.0,1,300.0,2,1125,1,0,Sagene,18,99.0,10.0,10.0,10.0,10.0,59.93079,10.75418,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Condominium
3064,14097855,Summer in Oslo with panoramic view,1702.0,6,1.0,3.0,6.0,0.0,1000.0,6,500.0,2,30,6,68,Bjerke,22,90.0,9.0,10.0,10.0,10.0,59.949740000000006,10.82951,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
3065,14100569,Room in the central of Oslo.,898.0,2,1.0,1.0,2.0,1000.0,450.0,1,600.0,1,3,1,0,Gamle Oslo,0,100.0,10.0,10.0,10.0,10.0,59.91214,10.76441,10.0,Real Bed,Private room,flexible,Condominium
3066,14104043,Emerald green & urban studio near Grünerløkka.,847.0,2,1.0,1.0,1.0,1500.0,300.0,2,400.0,1,14,2,106,Sagene,79,97.0,10.0,10.0,10.0,10.0,59.93306,10.76556,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
3067,14114775,"Central,upscale and kids friendly apartment",1002.0,3,1.0,2.0,4.0,3024.0,1296.0,1,0.0,5,180,1,0,St. Hanshaugen,1,100.0,10.0,10.0,10.0,10.0,59.92187,10.73922,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
3068,14123664,Nytt funkishus på Nordstrand,1996.0,6,2.0,3.0,3.0,0.0,600.0,1,0.0,3,1125,1,203,Nordstrand,5,100.0,10.0,10.0,10.0,10.0,59.86985,10.794830000000001,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,House
3069,14131843,Very Central Luxurious Apartment,1097.0,4,1.0,2.0,1.0,0.0,100.0,1,0.0,3,1125,1,0,Grünerløkka,3,73.0,9.0,7.0,7.0,7.0,59.918969999999995,10.74823,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
3070,14133578,Big & beautiful apartment in a nice area.,596.0,2,1.0,1.0,1.0,1200.0,0.0,1,0.0,5,14,1,0,Majorstuen,0,100.0,10.0,10.0,10.0,10.0,59.922109999999996,10.73219,10.0,Real Bed,Entire home/apt,flexible,Apartment
3071,14133765,"Røa, 2 bedrooms near lake, easy access to the city",674.0,5,1.0,2.0,3.0,1952.0,634.0,3,185.0,2,1125,3,47,Grünerløkka,24,98.0,9.0,10.0,10.0,9.0,59.95884,10.63303,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Condominium
3072,14146906,"Bikes&bfast*, cosy bright room next to Palace",449.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,1,5,1,100,Majorstuen,200,98.0,10.0,10.0,10.0,10.0,59.92161,10.73145,10.0,Real Bed,Private room,strict_14_with_grace_period,Apartment
3073,14147003,"Charming top floor w balcony & great view, central",847.0,2,1.0,1.0,1.0,0.0,300.0,2,0.0,3,10,2,88,Gamle Oslo,8,100.0,10.0,10.0,10.0,9.0,59.91843000000001,10.78355,9.0,Real Bed,Entire home/apt,moderate,Apartment
3074,14161633,"Shared flat in Grünerløkka, Oslo",423.0,1,1.0,1.0,1.0,0.0,0.0,1,0.0,2,4,1,83,Grünerløkka,1,100.0,10.0,10.0,10.0,10.0,59.9247,10.75588,10.0,Real Bed,Private room,flexible,Apartment
3075,14172711,Charming flat near Grünerløkka,553.0,4,1.0,1.0,1.0,0.0,160.0,1,100.0,2,1125,1,13,Grünerløkka,5,95.0,10.0,10.0,10.0,10.0,59.927130000000005,10.77215,10.0,Real Bed,Entire home/apt,flexible,Apartment
3076,14172744,"Modern, central and cosy in Oslo",1348.0,4,1.0,2.0,2.0,3000.0,300.0,2,50.0,3,16,2,45,Sagene,3,100.0,10.0,10.0,10.0,10.0,59.93427,10.76337,10.0,Real Bed,Entire home/apt,moderate,Condominium
3077,14172793,"55 kvm St. Hanshaugen, very central",803.0,3,1.0,1.0,1.0,0.0,500.0,1,0.0,2,1125,1,0,St. Hanshaugen,3,100.0,7.0,10.0,10.0,10.0,59.922259999999994,10.74662,9.0,Real Bed,Entire home/apt,flexible,Apartment
3078,14173320,Private room in central & cozy apt,553.0,1,1.0,1.0,1.0,0.0,0.0,1,0.0,1,8,1,353,St. Hanshaugen,4,90.0,10.0,10.0,10.0,9.0,59.92601,10.73178,9.0,Real Bed,Private room,flexible,Apartment
3079,14177548,"Quiet apartment, close to everything",553.0,2,1.0,1.0,1.0,0.0,200.0,1,0.0,3,14,1,0,Grünerløkka,11,100.0,10.0,10.0,10.0,9.0,59.93136,10.784310000000001,10.0,Real Bed,Entire home/apt,moderate,Apartment
3080,14189612,Family apartment in the heart of Oslo.,898.0,5,1.0,2.0,4.0,0.0,300.0,4,100.0,1,7,4,0,St. Hanshaugen,14,97.0,10.0,10.0,10.0,10.0,59.9261,10.73339,10.0,Real Bed,Entire home/apt,moderate,Apartment
3081,14192730,Cosy and spacious apartment in trendy Grünerløkka,752.0,3,1.0,1.0,1.0,0.0,250.0,2,400.0,4,1125,2,0,Grünerløkka,15,97.0,10.0,10.0,10.0,10.0,59.92556999999999,10.76475,10.0,Real Bed,Entire home/apt,moderate,Apartment
3082,14197505,Just like a hotelroom!,467.0,2,1.0,1.0,2.0,0.0,0.0,1,100.0,2,14,1,0,Alna,60,96.0,10.0,10.0,10.0,9.0,59.91069,10.85215,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
3083,14200735,"Family friendly, newly renovated, free parking",596.0,4,1.0,1.0,3.0,0.0,0.0,2,250.0,2,7,2,170,Østensjø,26,97.0,10.0,10.0,10.0,10.0,59.89049,10.81986,10.0,Real Bed,Private room,flexible,Townhouse
3084,14201744,Central rooftop apartment with terrace,700.0,5,1.0,1.0,3.0,0.0,0.0,1,100.0,3,1125,1,19,Grünerløkka,24,97.0,9.0,10.0,10.0,10.0,59.91958,10.76569,10.0,Real Bed,Entire home/apt,flexible,Loft
3085,14209980,10th-roof view of Oslo - room Ekeberg,501.0,2,1.0,1.0,2.0,0.0,200.0,1,200.0,1,119,1,0,Gamle Oslo,25,97.0,10.0,10.0,10.0,10.0,59.911840000000005,10.76135,10.0,Real Bed,Private room,flexible,Apartment
3086,14212032,"39 m2 studioappartment central in Tøyen, Oslo",501.0,3,1.0,0.0,1.0,0.0,120.0,1,0.0,1,7,1,0,Gamle Oslo,2,100.0,10.0,10.0,9.0,9.0,59.91454,10.77508,9.0,Real Bed,Entire home/apt,moderate,Apartment
3087,14215560,Flott rom i sentral og romslig leilighet!,397.0,2,1.0,1.0,1.0,0.0,0.0,1,200.0,2,60,1,97,Sagene,23,92.0,9.0,10.0,9.0,10.0,59.93916,10.76479,9.0,Real Bed,Private room,moderate,Apartment
3088,14218833,Lovely apartment in quiet street,1002.0,4,1.0,2.0,2.0,0.0,0.0,3,0.0,2,16,3,0,St. Hanshaugen,6,100.0,10.0,10.0,10.0,10.0,59.93167,10.73583,10.0,Real Bed,Entire home/apt,moderate,Apartment
3089,14224732,Central and nice flat in Oslo,596.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,14,30,1,0,Frogner,0,100.0,10.0,10.0,10.0,10.0,59.91366,10.70645,10.0,Real Bed,Entire home/apt,moderate,Apartment
3090,14228750,"Charming apartment, 8min from train station by bus",475.0,4,1.0,1.0,2.0,0.0,300.0,2,160.0,3,14,2,103,Gamle Oslo,70,99.0,10.0,10.0,10.0,10.0,59.90794,10.78063,10.0,Real Bed,Entire home/apt,moderate,Apartment
3091,14231306,Rosenhoff supersentralt,510.0,2,1.0,1.0,1.0,0.0,50.0,1,0.0,7,13,1,0,Grünerløkka,0,100.0,10.0,10.0,10.0,10.0,59.932280000000006,10.778260000000001,10.0,Real Bed,Entire home/apt,flexible,Apartment
3092,14234835,Central&Cosy in the heart of oslo,803.0,2,1.0,1.0,1.0,0.0,150.0,1,0.0,1,1125,1,0,Sagene,0,100.0,10.0,10.0,10.0,10.0,59.92881,10.75093,10.0,Real Bed,Entire home/apt,flexible,Apartment
3093,14234849,"Lys moderne på Torshov, m/parkering",397.0,3,1.0,1.0,1.0,0.0,800.0,1,200.0,16,37,1,19,Sagene,4,93.0,10.0,10.0,10.0,10.0,59.93387,10.75897,9.0,Real Bed,Entire home/apt,flexible,Apartment
3094,14236549,Spacious charming central apartment,803.0,5,1.0,2.0,4.0,0.0,800.0,1,0.0,3,1125,1,0,Gamle Oslo,0,100.0,10.0,10.0,10.0,10.0,59.90711999999999,10.77334,10.0,Real Bed,Entire home/apt,moderate,Apartment
3095,14239819,Nice apartment with seawiew,873.0,3,1.0,2.0,2.0,0.0,0.0,3,98.0,2,1125,3,172,Nordstrand,43,99.0,10.0,10.0,10.0,9.0,59.8345,10.788730000000001,10.0,Real Bed,Entire home/apt,moderate,Apartment
3096,14243819,"Apartment in Majorstuen, next to Frognerparken",1002.0,4,1.5,1.0,0.0,1000.0,400.0,1,150.0,1,31,1,0,Majorstuen,39,98.0,10.0,10.0,10.0,10.0,59.927369999999996,10.71303,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
3097,14257100,Urban getaway - Downtown Oslo,1996.0,4,1.0,0.0,2.0,5000.0,400.0,2,150.0,4,1125,2,365,Grünerløkka,7,97.0,10.0,10.0,10.0,10.0,59.91454,10.75867,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
3098,14259567,Cozy tiny house with garden,1002.0,4,1.0,1.0,2.0,2000.0,150.0,1,0.0,1,7,1,0,Gamle Oslo,7,80.0,8.0,8.0,9.0,9.0,59.91476,10.778189999999999,8.0,Real Bed,Entire home/apt,moderate,House
3099,14273209,"Sunny, cosy and central next to Majorstua",484.0,2,1.0,1.0,1.0,0.0,0.0,1,146.0,3,30,1,17,Majorstuen,10,96.0,9.0,10.0,10.0,10.0,59.93017,10.7189,10.0,Real Bed,Entire home/apt,flexible,Apartment
3100,14274095,Modern appartement in Grünerløkka - 60 sqm,752.0,3,1.0,1.0,1.0,0.0,0.0,1,0.0,2,1125,1,0,Gamle Oslo,11,100.0,9.0,9.0,10.0,10.0,59.91696999999999,10.76408,10.0,Real Bed,Entire home/apt,flexible,Apartment
3101,14276318,"Apt. with sunny, private terrace",898.0,3,1.0,0.0,1.0,0.0,249.0,2,250.0,4,1124,2,41,St. Hanshaugen,84,98.0,10.0,10.0,10.0,10.0,59.92556999999999,10.74311,10.0,Real Bed,Entire home/apt,moderate,Apartment
3102,14277182,Penthouse downtown Oslo,1132.0,6,2.0,3.0,3.0,0.0,478.0,1,586.0,1,1125,1,355,St. Hanshaugen,25,88.0,8.0,9.0,9.0,10.0,59.92264,10.7403,9.0,Real Bed,Entire home/apt,flexible,Apartment
3103,14284046,"Central & Clean Room with PC , Wifi + 2 City Bikes",328.0,2,1.0,1.0,1.0,0.0,55.0,1,100.0,1,14,1,17,Sagene,12,93.0,10.0,10.0,10.0,10.0,59.93065,10.75292,9.0,Real Bed,Private room,moderate,Apartment
3104,14287372,The forest is your home,121.0,2,0.0,0.0,2.0,0.0,0.0,1,43.0,2,1125,1,0,Grünerløkka,2,90.0,9.0,10.0,10.0,9.0,59.96474,10.82847,9.0,Real Bed,Entire home/apt,flexible,Tent
3105,14288722,Stille rom i leilighet,501.0,1,1.5,1.0,1.0,0.0,0.0,1,0.0,1,14,1,0,Majorstuen,4,100.0,10.0,10.0,10.0,10.0,59.924769999999995,10.711110000000001,9.0,Real Bed,Private room,flexible,Apartment
3106,14290110,Centrally located to city centrum,847.0,4,1.0,2.0,2.0,0.0,0.0,1,0.0,2,1125,1,0,Gamle Oslo,5,88.0,9.0,10.0,10.0,9.0,59.91506,10.77149,9.0,Real Bed,Entire home/apt,moderate,Apartment
3107,14291056,"Romantic, exclusive and central",700.0,3,1.0,1.0,2.0,0.0,500.0,1,0.0,3,1125,1,225,Frogner,4,100.0,10.0,10.0,10.0,10.0,59.92011,10.70085,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
3108,14296073,2 bedroom apt with a view + 10 min to city centre,1002.0,4,1.0,2.0,2.0,10000.0,800.0,1,0.0,15,40,1,0,Sagene,0,100.0,10.0,10.0,10.0,10.0,59.94686,10.77078,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
3109,14296475,Cozy apartment in a beautiful and central location,449.0,3,1.0,0.0,1.0,0.0,200.0,1,0.0,2,4,1,0,Sagene,1,100.0,10.0,10.0,10.0,10.0,59.943569999999994,10.763910000000001,10.0,Real Bed,Entire home/apt,flexible,Apartment
3110,14297279,Studio appartment close to Majorstuen/Oslo sentrum,492.0,1,1.0,1.0,1.0,0.0,0.0,1,0.0,1,1125,1,0,Ullern,0,100.0,10.0,10.0,10.0,10.0,59.94493000000001,10.64487,10.0,Real Bed,Entire home/apt,flexible,House
3111,14297403,Room in the Heart of Kampen : with a blue whale :),302.0,2,1.0,1.0,1.0,1000.0,80.0,1,0.0,1,1125,1,0,Gamle Oslo,17,84.0,9.0,9.0,10.0,9.0,59.91274,10.78207,9.0,Real Bed,Private room,moderate,House
3112,14307076,#Room in the Heart of Kampen: with a blue whale :),251.0,1,1.0,1.0,1.0,1000.0,80.0,1,0.0,2,1125,1,0,Gamle Oslo,5,88.0,9.0,9.0,9.0,9.0,59.91125,10.78047,8.0,Real Bed,Private room,moderate,House
3113,14307231,*Room in the Heart of Kampen: with a blue whale :),302.0,2,1.0,1.0,1.0,1000.0,80.0,1,0.0,1,1125,1,0,Gamle Oslo,7,86.0,9.0,9.0,10.0,9.0,59.91225,10.78085,9.0,Real Bed,Private room,flexible,House
3114,14309541,"Lovely, newer apt centrally located in Kværnerbyen",518.0,2,1.0,1.0,1.0,0.0,300.0,1,0.0,3,1125,1,0,Gamle Oslo,6,92.0,10.0,9.0,10.0,9.0,59.90415,10.78778,9.0,Real Bed,Entire home/apt,flexible,Apartment
3115,14316056,Family friendly place with balcony,2600.0,7,1.0,3.0,4.0,0.0,0.0,1,0.0,2,14,1,0,Grünerløkka,0,100.0,10.0,10.0,10.0,10.0,59.93054,10.76245,10.0,Real Bed,Entire home/apt,flexible,Apartment
3116,14317148,"Room close to city center, peaceful area.",328.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,1,1125,1,0,Majorstuen,16,97.0,9.0,10.0,10.0,10.0,59.91893,10.71643,10.0,Real Bed,Private room,flexible,Apartment
3117,14318425,Nice flat w/balcony in the heart of Grünerløkka,631.0,2,1.0,1.0,1.0,0.0,200.0,1,150.0,2,5,1,0,Grünerløkka,8,100.0,10.0,10.0,10.0,10.0,59.924080000000004,10.75886,10.0,Real Bed,Entire home/apt,moderate,Apartment
3118,14333851,"Great location, central Oslo",1002.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,3,1125,1,0,Frogner,6,93.0,8.0,10.0,9.0,10.0,59.91285,10.71464,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
3119,14345508,"Moderne 3-roms, god atmosfære, sentral beliggenhet",898.0,3,1.0,2.0,2.0,0.0,0.0,2,90.0,2,1125,2,0,Sagene,2,100.0,8.0,10.0,10.0,9.0,59.92986,10.752469999999999,10.0,Real Bed,Entire home/apt,moderate,Apartment
3120,14348168,"Lekker leilighet m/ balkong, Majorstuen",752.0,3,1.5,1.0,1.0,0.0,150.0,1,150.0,2,1125,1,0,Majorstuen,91,99.0,10.0,10.0,10.0,10.0,59.92638,10.723410000000001,10.0,Real Bed,Entire home/apt,moderate,Apartment
3121,14355234,Nice room in the heart of Oslo!,423.0,3,1.0,1.0,2.0,780.0,98.0,1,180.0,3,1125,1,0,St. Hanshaugen,15,99.0,10.0,10.0,10.0,10.0,59.921490000000006,10.73709,10.0,Real Bed,Private room,moderate,Apartment
3122,14367581,Cozy apartment at Sagene,648.0,4,1.0,1.0,3.0,0.0,100.0,2,150.0,1,6,2,32,Sagene,37,96.0,9.0,10.0,10.0,10.0,59.93638000000001,10.75345,10.0,Real Bed,Entire home/apt,moderate,Apartment
3123,14372651,Brattlistubben,596.0,3,1.0,1.0,2.0,10000.0,600.0,1,200.0,1,1125,1,90,Grünerløkka,1,100.0,10.0,10.0,10.0,10.0,59.8444,10.84427,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
3124,14378386,Apartment between city centre and Marka (forest),596.0,3,1.0,1.0,1.0,0.0,0.0,1,0.0,7,1125,1,89,Sagene,0,100.0,10.0,10.0,10.0,10.0,59.94145,10.772260000000001,10.0,Real Bed,Entire home/apt,flexible,Apartment
3125,14379746,Arkitekttegnet annex/studio med fjordutsikt og sol,829.0,2,1.0,1.0,1.0,0.0,550.0,1,0.0,30,360,1,18,Nordstrand,11,100.0,10.0,10.0,10.0,10.0,59.845659999999995,10.78,9.0,Real Bed,Entire home/apt,moderate,Guesthouse
3126,14380328,Romslig leilighet midt på Grunerløkka,458.0,3,1.0,2.0,2.0,0.0,450.0,3,200.0,5,1125,3,0,Grünerløkka,12,97.0,9.0,10.0,10.0,10.0,59.927640000000004,10.759210000000001,10.0,Real Bed,Entire home/apt,flexible,Apartment
3127,14385670,Urban living in Oslo,803.0,2,1.0,1.0,1.0,0.0,500.0,1,0.0,7,1125,1,292,Gamle Oslo,3,100.0,10.0,10.0,10.0,10.0,59.910709999999995,10.77716,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
3128,14393100,Apartment in the vibrating heart of oslo,1400.0,7,1.0,3.0,4.0,1000.0,0.0,1,400.0,2,1125,1,365,Gamle Oslo,4,95.0,10.0,10.0,10.0,10.0,59.9125,10.76298,10.0,Real Bed,Entire home/apt,flexible,Apartment
3129,14394827,Modern and cozy apartment with a central location,467.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,21,32,1,0,St. Hanshaugen,0,100.0,10.0,10.0,10.0,10.0,59.92341999999999,10.73616,10.0,Real Bed,Entire home/apt,flexible,Apartment
3130,14395078,Cozy 53sqm apartment,708.0,4,1.0,1.0,2.0,0.0,0.0,2,150.0,3,30,2,0,Sagene,40,99.0,10.0,10.0,10.0,10.0,59.934180000000005,10.765880000000001,10.0,Real Bed,Entire home/apt,flexible,Apartment
3131,14395422,Billig rom i hjertet av Grunerløkka,492.0,2,1.0,1.0,1.0,0.0,95.0,1,0.0,1,1125,1,243,Grünerløkka,104,97.0,10.0,10.0,10.0,10.0,59.921780000000005,10.76446,10.0,Real Bed,Private room,flexible,Apartment
3132,14400533,Private Room in Sagene,302.0,1,1.0,1.0,1.0,0.0,50.0,1,0.0,1,5,1,53,Sagene,52,97.0,10.0,10.0,10.0,9.0,59.94075,10.760060000000001,10.0,Futon,Private room,strict_14_with_grace_period,Apartment
3133,14401322,Light-filled room in cozy apartment,449.0,1,1.0,1.0,1.0,0.0,0.0,1,0.0,1,1125,1,0,Majorstuen,24,98.0,10.0,10.0,10.0,10.0,59.92343,10.73086,10.0,Real Bed,Private room,flexible,Apartment
3134,14402215,Flott privatrom,596.0,2,1.0,1.0,1.0,1500.0,0.0,1,200.0,1,1125,1,364,Gamle Oslo,2,80.0,10.0,10.0,8.0,7.0,59.91966,10.79371,8.0,Real Bed,Private room,flexible,Apartment
3135,14403650,56 m2 w/balcony in central Grünerløkka,752.0,2,1.0,1.0,1.0,0.0,350.0,2,100.0,3,1125,2,0,Grünerløkka,20,99.0,10.0,10.0,10.0,10.0,59.92332,10.76574,10.0,Real Bed,Entire home/apt,moderate,Apartment
3136,14413932,Nice and central 2fullBR at Grunerløkka,2998.0,4,1.0,2.0,2.0,0.0,300.0,1,0.0,40,1125,1,90,Grünerløkka,8,94.0,9.0,10.0,10.0,10.0,59.92868000000001,10.76913,10.0,Real Bed,Entire home/apt,moderate,Apartment
3137,14416075,"Popular and central apt. in the ""heart of Oslo""",700.0,2,1.0,1.0,1.0,0.0,250.0,1,369.0,2,14,1,315,Gamle Oslo,44,86.0,8.0,9.0,9.0,10.0,59.91226999999999,10.76468,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
3138,14417183,Lovely two bedroom apt in popular Grünerløkka,994.0,3,1.0,2.0,2.0,0.0,400.0,1,0.0,6,60,1,55,Grünerløkka,2,100.0,10.0,10.0,10.0,10.0,59.92601,10.76716,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
